Y,Treatment,Confounder,X
-2.925410739056013,0.5291588103742644,-0.8748656433800341,0.11775016833547597
17.08895844582417,-1.2950885983360465,0.8015500244111186,0.17393836861529427
14.944020314176708,-0.43798259531663364,-0.1354986830150593,0.35540363462748586
13.245514806303355,0.4137103027885705,-0.31542365550040946,0.23181338230979276
-11.196185950125004,-0.6018081050021904,-0.5663415720492171,0.4804564988950802
-7.147153534268384,0.5734293578995086,-0.1408321148864558,0.2537653223205447
-0.7250229063659619,-0.46504299904275165,1.3726359225437774,0.33938720403738326
17.22125910495265,-0.6647427734329081,2.082271057437176,0.1750529885884093
6.982209056139799,-1.1291905400968074,-0.08237194072587435,0.08323409110174435
4.519321593145446,-2.0924436204679475,2.8687168921645996,0.18953316513620566
-15.555173440545268,-1.207334346416866,0.054337709301675,0.42998180390644875
-1.345427012278238,1.6508055563914559,0.3625452222307399,0.054155337415407234
-9.182615581822503,0.42471795810242446,1.1131355948976653,0.12278287772855084
-12.24409834078265,-0.6600922466264925,-0.24555926382962462,0.06725856974718608
4.213547618519949,-0.2403556749597671,-0.25928759955089925,0.20215045477701588
9.334664824781527,1.7027846491083978,0.039800308006595904,0.02754206020794092
-9.113265685844858,-0.8211638846873072,0.11929614462832111,0.21752863789271704
19.827528425642036,0.7147985517391999,0.5722426497585044,0.12999740002716503
6.8565700263975105,1.2372147194657912,-0.5763119452594434,0.32354388946167234
3.844262033934113,1.845761344473136,-0.0008618726765761547,0.3821891080355812
-18.823809226487963,-0.9438556505385343,1.1176910417652757,0.24674993078273816
16.920934716196474,0.5742739759946953,-1.4659094075513432,0.3356811442529809
12.742920921127665,-0.5248500670374895,-1.0462852691412687,0.21409737330755058
-0.5497781504046593,0.8542511820003451,-1.7981539656421206,0.17818360665601174
22.884096429440003,1.0431888875247597,-0.23231679167388536,0.4988211661053075
16.67764889514852,-0.5402459471195721,-0.4748156672527269,0.45579222939563924
3.3602867419963864,-1.350390844785151,-0.021270181071755465,0.27105842963067156
-6.633649908792004,-2.685342064407488,0.6476571283832299,0.16221472770204048
0.6596634849589638,1.3788912225832173,0.5678220696348292,0.07914323745268448
-5.9632975474743874,0.6762642800323865,0.046325657563955576,0.27608557846017073
-9.7938623394123,-1.3786270078620726,1.1887784650485742,0.40619842101532405
3.2823006220500837,1.9721422494069512,0.8469108068149956,0.30446787615698434
-6.320008846851184,-0.07967732419756593,0.38703315426560136,0.4123340892193199
7.27558249776053,1.252857704615823,-0.3867460821343159,0.11195715909516984
0.9946721831182928,-0.6577441655720241,-0.5816995064647339,0.2963892258067226
-2.973763991874503,0.7093169403827826,-0.9034194072720185,0.10183900390663153
4.218425335404344,0.4945042683594904,-1.0534454407372282,0.37859563334176005
-6.407676195863103,-1.388372436504405,-0.47796516396974015,0.288403676715609
6.88705465977667,1.0319411330469417,-1.6254600162785697,0.39771376791811736
6.602019591089986,-0.10204122751140951,0.19188294009732493,0.16757358500608638
4.330728032501227,0.38793918421004653,0.2883822752707359,0.4919547572060959
-3.5075352027262907,-0.6564418751861084,-1.1652712856803829,0.10078761691561922
2.245758652281943,0.5485628430057057,1.2277756015770083,0.37575317893604787
-23.76671589879826,-1.9923205151912045,-1.360746466953567,0.3433133218500882
4.585487365722059,-0.23592948908827316,0.9264975471820042,0.231851362164752
-2.006902724854339,-0.34742864409753527,-1.100626974670431,0.4025724824968607
15.137777419378214,-0.6997756685246276,0.09309774410193293,0.42741797195609965
-10.029119060028108,-1.9017566022774661,0.8716391935812685,0.4696893905529869
-5.88658937718885,-0.308277735543979,-0.868286181972802,0.24796157675375102
14.062322132768521,-0.2944034069368041,1.1778979439706863,0.10202791923084886
